artistName|trackName|year|artistLocation|songHotttnesss|genre1|genre2|genre3|sectionATime|sectionALength|sectionBTime|sectionBLength|pitchSim|timbreSim|pitchCountSim|timbreCountSim|loudnessMaxSim|loudnessMaxTimeSim|loudnessStartSim
Pery Ribeiro|Our Love Is Here To Stay|0||0.31213122149558203|bossa nova|brazilian pop music|samba|1m51s-2m5s|13.527519999999996|2m35s-2m51s|13.527519999999996|0.5739801595160776|0.8069618032603676|0.9937286738200936|0.9956376628844453|0.9728231700190516|0.6419111055939528|0.9701041404702379
Pery Ribeiro|Our Love Is Here To Stay|0||0.31213122149558203|bossa nova|brazilian pop music|samba|2m5s-2m23s|18.495880000000014|2m35s-2m51s|18.495880000000014|0.5919310995200275|0.8118290599972918|0.9955680855191671|0.9985408230620453|0.9720510122479719|0.5314077364591685|0.9625555497744356
Public Image Ltd|(This Is Not A) Love Song (Live)|1983|London, England|0.41551708285972627|dance rock|alternative dance|experimental rock|16s-53s|37.31049|1m28s-2m12s|37.31049|0.6874919839611423|0.7674507768701955|0.990024235467773|0.9994073519135239|0.9568543934688326|0.6260357423582543|0.9630486754573305
Public Image Ltd|(This Is Not A) Love Song (Live)|1983|London, England|0.41551708285972627|dance rock|alternative dance|experimental rock|16s-53s|37.31049|5m40s-6m16s|37.31049|0.7032389075432158|0.8703585646612717|0.9935104040898333|0.9995435658701267|0.9652277023349705|0.5934008264094398|0.9671069331040009
Public Image Ltd|(This Is Not A) Love Song (Live)|1983|London, England|0.41551708285972627|dance rock|alternative dance|experimental rock|1m28s-2m12s|43.06221000000001|5m40s-6m16s|43.06221000000001|0.6991085661644244|0.7845426123453269|0.9968675878054025|0.9992636437246266|0.9738645503540903|0.5836170679428884|0.9791745070121544
Gary Moore|What Are We Here For|1997|Belfast, Northern Ireland|0.4671106485845494|blues-rock|||2m23s-2m38s|14.426500000000004|5m15s-5m28s|14.426500000000004|0.6604204536935091|0.4078280107809347|0.9960016774086007|0.9964207331427732|0.9215746420685262|0.7278966418606928|0.9491676186465398
Pascal Sangla|Une petite pause|2010||0.0|french pop|||5s-27s|21.92949|1m3s-1m24s|21.92949|0.4539261980363139|0.6888286754773528|0.999375092171808|0.9946704434078859|0.9601376587607194|0.7289971781598845|0.9827041586069014
Pascal Sangla|Une petite pause|2010||0.0|french pop|||48s-1m3s|15.52001|2m13s-2m27s|15.52001|0.539896285040084|0.5643425393050301|0.9952206597608252|0.9970501883817728|0.9567792921482947|0.6875819008268065|0.9894387210989091
Pascal Sangla|Une petite pause|2010||0.0|french pop|||1m51s-2m13s|21.957459999999998|2m46s-3m10s|21.957459999999998|0.4701366857581422|0.530228106818646|0.9991793475843573|0.9974951969544374|0.9637519326557822|0.545048943740878|0.9887206139435748
The B-52's|Wig|1986|Athens, GA|0.5375372013052252|dance rock|jangle pop||1m43s-2m45s|61.88686999999999|3m9s-4m13s|61.88686999999999|0.825236058959829|0.6925367346643388|0.9921283406011548|0.9990365709745548|0.9580736377018279|0.5874556516067597|0.9630240161635808
Sex Pistols|God Save the Queen (Live)|1988||0.5492043838770254|punk|||20s-46s|26.106889999999996|1m13s-1m38s|26.106889999999996|0.7557397214450159|0.3515794072897089|0.9962652246466608|0.9990513000134978|0.9224649724115747|0.6618748806043558|0.9743124384618429
Daniela Dessì|New Age|0|Genova|0.0|opera|||1m17s-1m31s|14.2941|3m24s-3m37s|14.2941|0.3289215327648301|0.9754315612061365|0.9908623582526729|0.9903558454840767|0.9799728356513274|0.6049666530688989|0.9894448872442034
Daniela Dessì|New Age|0|Genova|0.0|opera|||1m31s-1m58s|27.32934999999999|4m55s-5m29s|27.32934999999999|0.6803886166046497|0.9242265860028714|0.9990711100870849|0.9976315852424583|0.9614420200746475|0.5488349270903679|0.9887301495056434
Daniela Dessì|New Age|0|Genova|0.0|opera|||1m58s-2m12s|14.239419999999996|3m24s-3m37s|14.239419999999996|0.48671201513905343|0.9306850551792352|0.9966428203887854|0.9934804696461452|0.978384611188703|0.6333972246912413|0.9850804734261783
Hem|Have Yourself A Merry Little Christmas|2005|NY - New York City|0.45343579119347505|folk-pop|easy listening||8s-27s|19.382710000000003|1m44s-2m0s|19.382710000000003|0.44058556440102864|0.5921492325831196|0.9960709951819223|0.9929676904004833|0.9201175063745786|0.7248499914924156|0.9580344550346475
Lily Allen|U Killed It|2006|LDN|0.5354083792298137|ska|||1m26s-1m55s|28.454499999999996|2m43s-3m15s|28.454499999999996|0.7016000103093667|0.49200897795843673|0.997757892824411|0.999327856461296|0.883375578039261|0.7162397801237665|0.9813447530219258
Pentangle|Rain And Snow|0||0.33364914079207836|british invasion|chill-out|celtic rock|6s-29s|22.406280000000002|1m14s-1m39s|22.406280000000002|0.6536819066685081|0.8862069609736966|0.9971891267305355|0.9993777313780868|0.9693017966935464|0.8020555100895361|0.992421140857675
Pentangle|Rain And Snow|0||0.33364914079207836|british invasion|chill-out|celtic rock|29s-48s|19.687229999999996|1m14s-1m39s|19.687229999999996|0.6056779121032034|0.5883775649729918|0.9986818194557765|0.9984864723069804|0.9656840729297765|0.8144432199606669|0.9826434955595338
DJ Dips|Gerra De De|0||0.31398973328035057|turnablism|||4s-26s|21.81516|1m2s-1m20s|21.81516|0.6703466875500381|0.43170839307470127|0.9973293378307424|0.9982067199713982|0.8635358072095515|0.7644057137533917|0.9017810943771231
DJ Dips|Gerra De De|0||0.31398973328035057|turnablism|||4s-26s|21.81516|3m35s-3m54s|21.81516|0.7233343510432833|0.5366894717355152|0.9911005080196745|0.9995161241722316|0.8848102834275071|0.6874022895179311|0.9490334519042691
DJ Dips|Gerra De De|0||0.31398973328035057|turnablism|||1m2s-1m20s|18.69037|3m35s-3m54s|18.69037|0.7584585036018572|0.7186311669844059|0.9956567633480249|0.9982175936676864|0.9338440023917657|0.721424964410531|0.8944996819862846
Jason Miles|Voices On The Corner|0|NY - New York City|0.37176089539478846|jazz fusion|||1m0s-1m19s|18.415239999999997|1m42s-1m58s|18.415239999999997|0.7060195282724929|0.6044927041260939|0.9941038438910291|0.9974490052259397|0.8136538476598385|0.818958653263737|0.9803056555053967
Jason Miles|Voices On The Corner|0|NY - New York City|0.37176089539478846|jazz fusion|||1m0s-1m19s|18.415239999999997|3m18s-3m36s|18.415239999999997|0.78620103879869|0.7620017140127482|0.9956782720926762|0.9966197258602211|0.8326634826183328|0.8019356088894707|0.9765964176126382
Jason Miles|Voices On The Corner|0|NY - New York City|0.37176089539478846|jazz fusion|||1m42s-1m58s|16.036339999999996|3m18s-3m36s|16.036339999999996|0.7327964133909087|0.6360102075836067|0.9941438117018524|0.9977369993397057|0.8553792160503256|0.8184019275329558|0.9757854510785896
Byther Smith|I Wish My Mother Was Here|1989|Monticello, MS|0.3622840901263234|chicago blues|electric blues||27s-48s|20.91142|5m4s-5m29s|20.91142|0.5790398433770401|0.7929834315712427|0.9930439836230062|0.9991027882434876|0.950977854243148|0.7883832864560478|0.9750807412220156
Byther Smith|I Wish My Mother Was Here|1989|Monticello, MS|0.3622840901263234|chicago blues|electric blues||48s-1m19s|30.234050000000003|6m22s-6m49s|30.234050000000003|0.6025027680155302|0.4443875361311241|0.9930616324907989|0.9974503105241926|0.8754803362638074|0.7578432072819267|0.9247761019476016
Byther Smith|I Wish My Mother Was Here|1989|Monticello, MS|0.3622840901263234|chicago blues|electric blues||3m48s-3m59s|11.891840000000002|6m11s-6m22s|11.891840000000002|0.5725440185076922|0.8729520694768781|0.9917467300446466|0.9956616855071451|0.9558321691623267|0.815731747214147|0.9681350303814853
Byther Smith|I Wish My Mother Was Here|1989|Monticello, MS|0.3622840901263234|chicago blues|electric blues||5m4s-5m29s|24.79213999999996|6m22s-6m49s|24.79213999999996|0.6214942505153884|0.7955640712914842|0.9974708610484033|0.9995742462451708|0.8979363507224565|0.7780587959340108|0.9443056681889023
Bebo & Cigala|Inolvidable|2003||0.35162446889739807|latin jazz|flamenco|bolero|0s-18s|18.54353|2m3s-2m24s|18.54353|0.4690133819581522|0.6454864383116226|0.9972434516462404|0.9973628076428357|0.842681105347435|0.7473512598009429|0.8780566530020087
Bebo & Cigala|Inolvidable|2003||0.35162446889739807|latin jazz|flamenco|bolero|18s-52s|34.35997999999999|1m2s-1m31s|34.35997999999999|0.4479626880244545|0.725347291391139|0.9976769660795481|0.9979916880161205|0.9168164263955062|0.7661012202162172|0.9606675735338207
Bebo & Cigala|Inolvidable|2003||0.35162446889739807|latin jazz|flamenco|bolero|18s-52s|34.35997999999999|1m31s-2m3s|34.35997999999999|0.4578791034279165|0.7657328546526444|0.9996384428861472|0.9987827685445851|0.933292992440864|0.748764302793759|0.9632225199199828
Bebo & Cigala|Inolvidable|2003||0.35162446889739807|latin jazz|flamenco|bolero|1m2s-1m31s|28.330309999999997|2m24s-2m50s|28.330309999999997|0.4847841816379089|0.6644639775549308|0.9961107913016385|0.9954283482233853|0.888073875711746|0.7072918566429363|0.9362067360549989
Bizarre Inc|Miracle|1996|Stafford, England|0.3547257553023712|breakbeat|||2m43s-3m13s|29.587909999999994|3m39s-4m6s|29.587909999999994|0.6763018608103719|0.4254316041760535|0.9939628530826758|0.9986454745699334|0.9494991497370362|0.6724679727517355|0.9714467994186188
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|0s-28s|28.19269|2m10s-2m33s|28.19269|0.34874322500529864|0.8273983666430917|0.9974507395223557|0.9923707011744533|0.9699552196960162|0.7678067416235168|0.9923029900349035
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|0s-28s|28.19269|3m42s-4m8s|28.19269|0.3740495290912803|0.8430217425081992|0.9990815458755279|0.9966139992293547|0.9821818984157253|0.8146249187318558|0.9889251158203057
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|0s-28s|28.19269|4m8s-4m36s|28.19269|0.3354925009111958|0.6976435780848588|0.9971451523873922|0.997682580637572|0.9676110933464919|0.7910744128304695|0.9822212759516785
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|28s-59s|30.91344|1m10s-1m41s|30.91344|0.4310300708515839|0.8178655560723732|0.9913917847189647|0.9987355056977706|0.9721898206934781|0.5762561780697307|0.9910723414577223
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|28s-59s|30.91344|3m42s-4m8s|30.91344|0.42983922317847734|0.8291370069678187|0.9997821817276183|0.9979610611753998|0.9697085069709955|0.767621461335643|0.9882744332654023
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|28s-59s|30.91344|4m8s-4m36s|30.91344|0.35534129541473747|0.8057772211026437|0.999272641416349|0.9987318108194132|0.9566869701043351|0.5929453134159407|0.9802351382679934
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|1m10s-1m41s|30.63261|3m42s-4m8s|30.63261|0.42784685969350356|0.8025579950162187|0.9910828363807797|0.9981444066307116|0.9705605907844418|0.7493291945226498|0.9879625414345042
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|1m10s-1m41s|30.63261|4m8s-4m36s|30.63261|0.44143082733204686|0.7206805632208219|0.9946050329758506|0.9992715961432052|0.9719019848601612|0.7564955042885733|0.9896042849677903
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|1m49s-2m10s|20.866249999999994|3m19s-3m42s|20.866249999999994|0.43069295662500556|0.7954090215161408|0.9987886866830036|0.9974393751638718|0.9789388531830303|0.8347950095279296|0.992146959828542
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|2m10s-2m33s|22.701570000000004|3m42s-4m8s|22.701570000000004|0.3582407704204355|0.8871726034031575|0.999217443683512|0.9966542572732299|0.9626240029390618|0.7590531659132228|0.9847212978904203
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|2m10s-2m33s|22.701570000000004|4m8s-4m36s|22.701570000000004|0.35191652039248555|0.7698517307474503|0.9994774305280337|0.9944598013565649|0.9642939761314309|0.6901806447021076|0.984493612579381
Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd|Ernesto Nazareth|0|Sao Paulo, Brazil|0.3419045735408989|latin jazz|brazilian jazz|bossa nova|2m42s-2m55s|13.217419999999976|3m7s-3m19s|13.217419999999976|0.52234761304036|0.8998972985765473|0.9914218270964071|0.9915076247352922|0.9763951844111644|0.888618499110713|0.99141468364286
S.U.P|The Cube (Live)|2001||0.272385459553457|doom metal|progressive metal|death metal|1m43s-1m53s|10.445419999999999|2m4s-2m14s|10.445419999999999|0.6880426078845318|0.8289793405465927|0.991228451862894|0.9965837220199001|0.9829074964770098|0.886274783974459|0.960022630757034
Aberdeen|Beyond the Light|0|Poza Rica, MX|0.3432756605456756||||22s-56s|33.85743|2m20s-2m59s|33.85743|0.7344994322698806|0.6544002002115809|0.990800545328866|0.9985073990881811|0.9892842881447252|0.60524399113793|0.9849291965536344
Aberdeen|Beyond the Light|0|Poza Rica, MX|0.3432756605456756||||56s-1m34s|38.033269999999995|2m20s-2m59s|38.033269999999995|0.7651020135431809|0.6299809691025069|0.9949227065495276|0.9989931615334273|0.9675380208652951|0.6908915270502782|0.9747068654385517
Aberdeen|Beyond the Light|0|Poza Rica, MX|0.3432756605456756||||1m34s-2m20s|46.74427|3m16s-4m6s|46.74427|0.7829984337247308|0.6401908477755648|0.9975887792820446|0.9990767413057239|0.9777709951441066|0.5065801005253925|0.9824343947404939
Gloriana|Pulecenella 'e mò|0|Nashville, TN.|0.4772251904432169|teen pop|country rock|country music|0s-12s|12.40949|2m42s-2m57s|12.40949|0.4960148367682837|0.641175249159059|0.9965148977882146|0.997577786931802|0.9094570164523359|0.7474688032405491|0.9321644824944418
Gloriana|Pulecenella 'e mò|0|Nashville, TN.|0.4772251904432169|teen pop|country rock|country music|33s-47s|14.104909999999997|2m42s-2m57s|14.104909999999997|0.521405506616113|0.686727166250677|0.9915416849451244|0.998562978915633|0.9237412886516991|0.767841016745|0.939239357208839
Gloriana|Pulecenella 'e mò|0|Nashville, TN.|0.4772251904432169|teen pop|country rock|country music|47s-1m13s|26.020089999999996|1m55s-2m26s|26.020089999999996|0.568861602488635|0.7239081503377258|0.9989615705745367|0.9994177641057809|0.9523101966011929|0.6799063762539918|0.9666882169485614
20/20|It Goes On|0||0.3148821836230177|power pop|||38s-58s|19.2774|1m8s-1m31s|19.2774|0.6844140728878694|0.5253355928490118|0.9956250086082855|0.9973347637298816|0.9667164729624064|0.6562869738356396|0.9739861550359424
Bone Thugs-N-Harmony / Akon|Never Forget Me|2007|Cleveland, OH|0.5551383219226409|gangster rap|||24s-51s|26.79868|3m7s-3m29s|26.79868|0.7422430771041432|0.4541782433220816|0.9975258335300085|0.9988906444956103|0.9269480088334172|0.7899949466205985|0.9627598743394742
Bone Thugs-N-Harmony / Akon|Never Forget Me|2007|Cleveland, OH|0.5551383219226409|gangster rap|||1m53s-2m55s|61.76401000000001|3m29s-4m37s|61.76401000000001|0.7146801959261851|0.30901404773323027|0.9960744955213456|0.9992958586417735|0.8709531501347288|0.6837719123219084|0.9484001663330085
Rise Against|Amber Changing|2003|Chicago|0.6250804809743595|hardcore punk|||18s-55s|36.71962|1m13s-1m50s|36.71962|0.774182918461228|0.8225665497452975|0.9985336561749153|0.999343050232781|0.9604141329841662|0.6013399993713717|0.9547083247429675
Blind Blake & The Royal Victoria Hotel Calypsos|Oh Look Misery|0|Jacksonville, FL|0.3513450770925733|country blues|piedmont blues|delta blues|7s-19s|11.79692|1m7s-1m20s|11.79692|0.6266457299169019|0.5749089964024366|0.9937414371746938|0.9974243648093143|0.87350378562187|0.7692945713013578|0.9444730291907354
Extreme|Teacher's Pet|0||0.4977114441406651||||1m32s-1m57s|24.972449999999995|2m29s-2m50s|24.972449999999995|0.7038347683279456|0.9342626214884123|0.9952386549131637|0.9992076939815172|0.978798533431125|0.6688532405820299|0.9796220386991492
Warrior King|Empress So Divine|2002||0.41323788392454475|roots reggae|dancehall|reggae|38s-1m6s|27.145560000000003|1m25s-1m50s|27.145560000000003|0.5857706315854234|0.468350362420416|0.9979881244061077|0.9989276197049671|0.8478674427299586|0.8043915551256045|0.951180557828264
Warrior King|Empress So Divine|2002||0.41323788392454475|roots reggae|dancehall|reggae|38s-1m6s|27.145560000000003|2m29s-2m58s|27.145560000000003|0.5774314924249914|0.4512838601201297|0.9978766822749947|0.9995241107868051|0.8546084548486781|0.7898833736197701|0.9490715182045776
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||8s-26s|18.3962|2m25s-2m46s|18.3962|0.6676823423481048|0.8032852087477778|0.9964443589258011|0.9978773427184375|0.9370486539408395|0.6742740522844652|0.9799911190575917
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||26s-45s|19.0576|3m48s-4m5s|19.0576|0.5872304160107449|0.47679145359838493|0.9938732089591409|0.99595099849201|0.9658113467220735|0.6715766472872104|0.9770505541657766
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||45s-59s|13.14107|2m46s-3m2s|13.14107|0.7035124783877444|0.6267797153179309|0.9945439181583798|0.9955697229625146|0.9488719860807053|0.586498192131202|0.9890982808006453
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||59s-1m14s|15.780250000000002|1m45s-2m2s|15.780250000000002|0.5453531799064634|0.512503537998924|0.9956367571118209|0.9957149720272196|0.939313742300278|0.8151307436432175|0.9676837806166735
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||59s-1m14s|15.780250000000002|3m2s-3m21s|15.780250000000002|0.5697617634344256|0.5522701774447354|0.9954364479881944|0.9963118890569491|0.9513029313103469|0.5692972929453554|0.9755551379676114
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||59s-1m14s|15.780250000000002|3m48s-4m5s|15.780250000000002|0.5720471893305952|0.6429087764413257|0.9946406356401312|0.9981013085528415|0.9596113958013258|0.5770578202470189|0.9723802081249744
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||1m28s-1m45s|17.08207999999999|3m48s-4m5s|17.08207999999999|0.47742743172321855|0.5867041156010254|0.9969083119195584|0.9953746011329303|0.9632896018330583|0.7252282658130784|0.9818059312311298
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||1m45s-2m2s|17.107550000000003|3m2s-3m21s|17.107550000000003|0.5188692439086595|0.49094162420399406|0.995195577007989|0.9922067624138857|0.9531385607808999|0.6062772327603264|0.971699392858188
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||1m45s-2m2s|17.107550000000003|3m48s-4m5s|17.107550000000003|0.5456606694204403|0.48976550580595635|0.9956040339296375|0.9951554999247387|0.9660452036085025|0.735841266816703|0.9735974666102237
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||2m2s-2m25s|23.65804999999999|3m21s-3m48s|23.65804999999999|0.6691035262298739|0.5412649799576903|0.9925915371792204|0.9971228407317743|0.9568247409588644|0.7817333661979202|0.985903298774564
Soda Stereo|Terapia De Amor Intensiva|1988||0.46682699252718746|rock|||2m46s-3m2s|15.779889999999995|3m48s-4m5s|15.779889999999995|0.4618581755960477|0.5788035863203025|0.9963179588173456|0.9958886250233595|0.9666107409380257|0.6436815488931311|0.9810042343741375
LORE|Haunting|0||0.3941275766079933|trip hop|||1m21s-1m34s|12.904750000000007|2m20s-2m34s|12.904750000000007|0.5439112788871758|0.7177530205386667|0.9918055872614853|0.996531614434983|0.9673339917722837|0.5519732080636219|0.9452634993309765
Carl Doy with NZSO|The First Noel|0||0.29265645350931985|progressive house|ballad|soft rock|0s-30s|30.07663|1m35s-2m8s|30.07663|0.30739065783470304|0.9849889424492214|0.994541765719818|0.9947497215691592|0.9879181919625682|0.7289843901872235|0.9890683006105048
Carl Doy with NZSO|The First Noel|0||0.29265645350931985|progressive house|ballad|soft rock|30s-45s|15.754399999999997|2m8s-2m23s|15.754399999999997|0.3663089190062316|0.9435821358079929|0.9983192525852739|0.996948621170227|0.9833798467097857|0.5282086648646412|0.9884342863364876
Rah Digga (Featuring Outsidaz)|The Last Word (Amended Version)|2000|New Jersey|0.41144814277843267|hip hop|||43s-1m4s|20.488269999999993|1m24s-1m49s|20.488269999999993|0.6425638403302312|0.3901407463286367|0.9947841449211988|0.9987632309913114|0.8782627908509004|0.6728247586317673|0.9447222983253812
RUN-DMC|Hard Times|1984||0.6066301517291853|hip hop|||25s-57s|32.0893|1m21s-1m53s|32.0893|0.7476901381296137|0.5885773647438686|0.9927618601189836|0.999625632138342|0.9287383199410453|0.6346273917811671|0.9623069292890176
RUN-DMC|Hard Times|1984||0.6066301517291853|hip hop|||25s-57s|32.0893|2m25s-2m58s|32.0893|0.7683464756449392|0.6477604668211344|0.9919760780990811|0.9995956784212698|0.9220767185886056|0.7190165763541068|0.9584579761634092
RUN-DMC|Hard Times|1984||0.6066301517291853|hip hop|||1m21s-1m53s|32.07321999999999|2m25s-2m58s|32.07321999999999|0.7651071474444828|0.6410568934479636|0.9931449626857334|0.9995556482161877|0.9294668819308524|0.6881008787159153|0.9656962537969659
Bert Kaempfert And His Orchestra|Just As Much As Ever|0||0.3676398705552997|orchestra|easy listening||0s-20s|20.92967|1m2s-1m21s|20.92967|0.5989456893496957|0.8695306955278943|0.9953523021655034|0.996369013776819|0.9543041249857768|0.7116869483606669|0.9437286334293179
Lady May|The Boss|0|Windhoek|0.28369917555463986|hip hop|rap||0s-14s|14.8315|3m3s-3m15s|14.8315|0.5860436677192375|0.4385372602413423|0.9906737966747549|0.9977460724067401|0.7514990449466258|0.7684937567346878|0.9253806501639418
Angelo Badalamenti|Jeffrey's Dark Side|1987|New Jersey|0.39945172400502926|chill-out|soundtrack||27s-56s|28.705740000000002|1m16s-1m42s|28.705740000000002|0.349436744610567|0.8844824570869286|0.997274780848305|0.9928238308410915|0.9956079333256844|0.5274890038797065|0.992942114941582
Cesar Camargo Mariano/Helio Delmiro|Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente|0||0.3175048563569101|latin jazz|bossa nova||21s-47s|25.759019999999996|4m18s-4m41s|25.759019999999996|0.333259029139798|0.9632923222669943|0.9970942822520941|0.9983531596683515|0.974355201641551|0.7840126712922796|0.9861742185102141
Cesar Camargo Mariano/Helio Delmiro|Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente|0||0.3175048563569101|latin jazz|bossa nova||47s-1m28s|40.79042|1m43s-2m16s|40.79042|0.41520703162812816|0.8202919842862578|0.9946107028849152|0.9934182815570033|0.864432024322474|0.666099645454805|0.973403206531503
Cesar Camargo Mariano/Helio Delmiro|Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente|0||0.3175048563569101|latin jazz|bossa nova||2m47s-3m5s|18.294080000000008|4m18s-4m41s|18.294080000000008|0.3102371471256001|0.9290067843472194|0.9982439131548471|0.9961873272632447|0.9452964352405363|0.7861010287250602|0.978276364156135
Silverstein|Always And Never (Album Version)|2005|Burlington, Ontario, Canada|0.6055071356905752|post-hardcore|screamo|emo|56s-1m12s|15.896489999999993|2m1s-2m16s|15.896489999999993|0.9122765768240167|0.946378765393232|0.9943668277575528|0.997333818149351|0.8883018767209403|0.7849822110604632|0.9853335344697648
!!!|Myth Takes|2007||0.48213108105290364|dance-punk|new rave|dance rock|25s-37s|12.37848|1m4s-1m17s|12.37848|0.6839716980231334|0.816759419469683|0.9952493525675545|0.9975764221947077|0.9574371164466909|0.8868813303624853|0.9861433611415606
The Notorious B.I.G.|Who Shot Ya (Amended Album Version)|2007||0.5065453194851007|gangster rap|||1m49s-2m31s|42.522180000000006|4m26s-5m13s|42.522180000000006|0.6990111373085037|0.6858513678701426|0.9930355997074236|0.9994030173361433|0.8109173479744571|0.7210208233785435|0.9474502014787318
Led Zeppelin|Poor Tom (Album Version)|1982|England|0.6344123849303008|blues-rock|heavy metal|hard rock|55s-1m11s|15.90679999999999|1m47s-2m3s|15.90679999999999|0.7452014266853412|0.41087498504826553|0.9915812696268109|0.9983680597384453|0.9762831462485033|0.8001065597683653|0.9848421038622437
Led Zeppelin|Poor Tom (Album Version)|1982|England|0.6344123849303008|blues-rock|heavy metal|hard rock|55s-1m11s|15.90679999999999|2m42s-3m0s|15.90679999999999|0.8014491941067639|0.4407446602556051|0.9919378378842051|0.9956070341770985|0.9743483093748776|0.8117456031075972|0.9828568743493481
Led Zeppelin|Poor Tom (Album Version)|1982|England|0.6344123849303008|blues-rock|heavy metal|hard rock|1m31s-1m47s|15.552899999999994|2m42s-3m0s|15.552899999999994|0.7785268650911654|0.30866810525844496|0.9911448994936565|0.9944666518290814|0.9755515253916514|0.8477888445876878|0.9788131864980052
Led Zeppelin|Poor Tom (Album Version)|1982|England|0.6344123849303008|blues-rock|heavy metal|hard rock|1m47s-2m3s|16.097139999999996|2m42s-3m0s|16.097139999999996|0.8053639528743525|0.47128340138699765|0.9954574459819111|0.9978314701690336|0.9738596542917904|0.8483133347954415|0.9795391038581289
Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas|Estate|0|Los Angeles, CA|0.3331545078233844|hard bop|free jazz||31s-45s|13.61825|4m46s-5m1s|13.61825|0.4441275606523356|0.7923101503741251|0.9987561346290202|0.9919513417787759|0.9555008250307532|0.6915193037662946|0.9791556653590752
Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas|Estate|0|Los Angeles, CA|0.3331545078233844|hard bop|free jazz||1m49s-2m6s|17.387380000000007|4m46s-5m1s|17.387380000000007|0.4041639776726786|0.6682463548278746|0.9929276591146314|0.9946021214910616|0.9303314488696179|0.7113550009478393|0.9750000116372729
Catherine Howe|Freedom Enough (From Silent Mother Nature)|0|Yorkshire, England|0.31920972076720344|chill-out|rare groove||1m18s-1m49s|30.647800000000004|2m19s-2m52s|30.647800000000004|0.6491918238015494|0.5143436413376604|0.9955338622547537|0.9977180760983083|0.9706851134063146|0.5457342211243368|0.9671283293402588
Malkit Singh|Hai Shava|1993||0.3244308919925855|broken beat|bhangra|desi|9s-1m6s|57.381589999999996|2m8s-2m59s|57.381589999999996|0.7074932255944835|0.36896047530312387|0.9975457693815887|0.999621243725414|0.978127175586727|0.7723541468249656|0.9627916217264083
Malkit Singh|Hai Shava|1993||0.3244308919925855|broken beat|bhangra|desi|1m52s-2m8s|16.342129999999997|3m44s-4m3s|16.342129999999997|0.6901056096338551|0.3791893784631784|0.992522356798831|0.9985715354539783|0.986091223188001|0.8487744845538386|0.9908139423382055
