location|simCount|avgDuration|avgHotttnesss
Vinton, LA|3|16.09058333333333|0.3829764579671415
Kentwood, LA; Los Angeles, CA|2|36.68597|0.6072572795814319
Westbury, Long Island, NY|2|36.01063000000002|0.6222089601294355
Italy|4|26.424477500000002|0.3456373395988333
Birmingham, AL|5|21.39067|0.3475988886835368
Clarksdale, MS|1|21.790459999999996|0.31648617300595966
Gainesville, FL|5|32.92170799999999|0.5332674259925206
å?°å??, Taiwan|6|19.904193333333332|0.45699527596996653
Ann Arbor, MI|5|23.385371999999993|0.4970509586920283
Tokyo|1|55.17490000000001|0.336141578129392
North London, England|12|19.608912500000006|0.37842092149155787
Miami|4|18.7940375|0.7014047658042529
Richland, MS|3|16.156286666666674|0.4348234314104437
Toronto, Ontario, Canada|39|21.628745641025642|0.4580124958527958
Detroit, MI|80|21.701594749999998|0.38717729144200264
St, Mary, Jamaica|2|18.54435|0.37786996610047535
Buenos Aires, Argentina|17|21.840670588235298|0.42762400922577654
Boston, Brooklyn USA|1|15.567440000000005|0.5311570630615232
Kansas City, MO|1|24.358589999999992|0.3172299038462513
Viareggio, Italy|1|23.37558|0.3436172659846671
Amityville, NY|6|13.337391666666669|0.5130656545045009
Walnut Ridge, AR|22|21.15889409090909|0.32675033397379766
Mansfield, OH|2|17.528260000000003|0.3186158114858279
The Bronx, New York|3|21.14706|0.5678891454617726
Ireland|24|22.173857916666673|0.40521576030664264
Timmins, Ontario, Canada|3|17.563866666666662|0.5463261195519407
Egremont, Cumbria, England|2|13.536959999999997|0.3835242473277272
Gurdon, AR|1|23.89679|0.35344185300598147
Lake Charles, Louisiana|5|19.17241|0.0
California - SF|85|21.27328670588235|0.22907268812658166
Uppsala|2|30.091310000000007|0.30672097559350214
Manchester, England|23|25.897371739130435|0.406794101973946
New Jersey|20|21.389769499999996|0.379749316630252
Maracaibo, VE|3|28.459410000000002|0.39909023929395976
New York, NY [Bronx]|10|23.674055|0.45001033315711025
Savignano S/R|1|32.33434999999999|0.3184397757835949
Aberdeen|2|15.92239|0.6210852120549084
Blandford, MA|2|22.860749999999996|0.2721901520589511
Montbrison, France|3|31.58980999999999|0.40010770979913596
Genova|11|18.274088181818183|0.0
Sydney, Australia|10|17.342167999999997|0.5692817623786153
Melbourne|7|20.574800000000003|0.5051816158691929
NY - Upstate NY|6|24.39482833333334|0.415011400261399
Bremen, Germany|1|34.99183|0.38065635952956267
Rochester, MI|1|42.853550000000006|0.33485127047376706
Bellevue Washington USA|4|19.7889625|0.31907462389548225
Eltham, England|1|16.89826|0.3364197375804766
Mobile, AL|18|23.58453388888889|0.0
Ottawa, ON, Canada|3|34.44153|0.4278169893069124
San Francisco, CA|42|22.726623571428565|0.4048820383296194
Ä°ngiltere|3|27.762420000000006|0.4985636112679808
Dublin, Ireland|8|31.427535000000006|0.5027729481722956
Providence, RI|1|20.63745|0.25810624743692673
Croix-des-Bouquets,  Haiti|11|20.284941818181817|0.47788930391586215
Norway|2|20.5516|0.44091656318210576
Minden, LA|6|18.963065|0.3337233424910259
Peoria, IL|2|12.54425|0.3379207502523265
Carle Place, New York|4|29.613469999999996|0.543954417055839
El Paso, TX|1|7.866060000000001|0.40439264015477133
Ocean City, NJ|4|30.9556125|0.30771167908554087
Durham, NC|1|23.30387|0.28737003459245986
Oak Park, IL|2|26.648735000000002|0.3412599123452491
London, UK|8|22.51209375|0.582351087201123
NY - New York City|101|20.118127821782178|0.36923378922808686
France|2|27.30384|0.3861516314132549
CALIFORNIA, California|2|20.82694|0.5164643298051803
Harlington, TX|5|16.914194000000002|0.2841269489887318
Cork, Ireland|4|12.782172500000001|0.20787028887139572
Seymour, IN|2|20.863855|0.5167710874568215
Vermont|10|13.769495000000001|0.2882570828103057
Newton-le-Willows, Merseyside, England|4|24.2687275|0.5074642431149818
San Francisco, California|1|17.40721|0.6277651347772472
Halifax, Nova Scotia, Canada|1|28.022620000000003|0.4104772001409885
Toronto|3|12.69074|0.4184180965091739
Lyon, FR|1|34.039739999999995|0.3829345925184262
Hudsonville, MS|16|29.189361249999994|0.4271229698860148
Portobello, Scotland|2|29.816519999999997|0.2273875691203391
L.A 	California, Estados Unidos |1|22.09176|0.48853612540190205
Ponchatoula, LA|4|13.256617500000004|0.4411063591444711
Cotton Plant, AR|6|17.114328333333336|0.36035044785399334
Vancouver, BC, Canada|8|27.888042500000008|0.3963577541630952
Pittsburgh, PA|5|26.364891999999998|0.2729368954474326
Teoc, MS|30|17.611560666666666|0.401098464769745
Montego Bay, Jamaica|2|19.789019999999997|0.5196368555463167
Blue Lick, KY|1|53.93798|0.3426267906019089
Kansas|2|23.77373|0.3605968644524521
ORANGE, California|4|18.961165|0.5169637307383411
NY - Long Island|2|27.416440000000005|0.4652702100858289
New London, CT|1|49.75534999999999|0.47680335353388514
Goodwill, LA|11|17.61224818181818|0.4035096733630853
Bay Area, CA|1|38.53975|0.5420546314637725
Linden, TX|4|28.817052499999996|0.40319797771654287
Merida, Mexico|10|23.471032|0.39943154431106775
Great Britain / UK|19|23.83526|0.20792006307141359
Orange County, CA|6|20.365679999999998|0.5259311141934863
Boston, Massachusettes|1|57.12979|0.49117895374931125
Compton, California|1|8.301650000000002|0.5294534525142538
New York City, New York|1|12.206900000000005|0.37565282400247096
Dï¿½orf, Germany|11|20.543472727272725|0.5042732819620663
Fayetteville, AR|14|21.62711857142857|0.1501661080473403
Aberdeen, Scotland|6|17.608164999999996|0.19683043396185487
Charlemagne, Quebec, Canada|1|24.25139999999999|0.6636864759688058
MX|2|32.950874999999996|0.38832512505608235
Harlem, New York, NY|26|24.373638846153845|0.3753624343566203
Pensacola, FL|4|21.582524999999997|0.3105897419545302
Maryland|26|26.62368038461539|0.011966273466624341
Couchman, TX|35|18.058641714285713|0.3828469014999973
Shelby, North Carolina|14|17.80958285714286|0.37965121900206145
Netherlands|1|63.714850000000006|0.3828699558929602
San Jose, CA|1|17.647819999999996|0.4155828806804246
Cross Lane, WV|2|21.725705|0.42212719929260334
Burlington, Ontario, Canada|3|17.135066666666663|0.6055071356905752
Glasgow, Scotland|16|28.231959375|0.49050064105409835
Wellington|6|17.677868333333333|0.41478065907349704
Reinerton, PA|2|13.797950000000002|0.4201141802650848
East Orange, NJ|5|31.706575999999995|0.45859540287695577
Buenos Aires|20|19.841452000000004|0.3956780374494493
NL|1|30.370130000000003|0.522047955191613
Marlin, TX|12|23.00934833333333|0.4011447414777874
College Park, Georgia|7|20.940167142857142|0.5104900809935683
Ames, IA|2|28.176590000000004|0.44823320277117096
CA|1|7.994639999999997|0.3987271229661493
San Francisco Bay Area|3|29.879716666666663|0.41889580391387266
Beaumont, Texas|11|17.08253818181818|0.4564871822843516
Mexico City, Mexico|7|22.554172857142856|0.42357164200237113
HavÃ­Å?ov, Ä?eskÃ¡ republika|2|54.300555|0.3721191186306522
Nashville, TN|10|21.160504|0.36932832418316924
Houston, Texas|2|18.953370000000003|0.4907686688369641
Chicago, IL|85|23.086542941176468|0.494731665729422
Tanzania|5|34.531346|0.0
Switzerland|7|22.335375714285714|0.3097635828035371
Cardiff|2|47.76154499999999|0.32150497422119517
Finglas, Ireland|1|8.38756|0.3071950178281231
Helsinki|2|19.124400000000026|0.42747924145936206
Lancaster, NH|6|23.53064833333333|0.3843277162876662
Winston-Salem, NC|9|16.233353333333337|0.32214262184595016
Vienna, Austria|1|18.25289|0.35549113602485716
Brownsville, TX|6|26.892636666666675|0.49622434864396775
Itawamba County, MS|2|20.584515|0.4091960356545295
NASHVILLE, Tennessee|9|20.45315|0.36582236913656757
Bristol, England|1|10.987929999999999|0.4784907329726669
Los Angeles, California, United States|13|33.355437692307696|0.5841165731239941
Arizona|20|20.144474000000002|0.43413154463563874
Laietan, UM|8|21.12723375|0.40018556401033634
AUSTRALIA|2|23.083895|0.27148465451124965
Louisiana|27|23.826732592592588|0.3442751954717521
Lubbock, TX|1|26.92664|0.449668690751983
Fort Myers, FL|14|16.341271428571428|0.5479404294879845
Inverness, MS|4|25.18085749999999|0.3864410971038427
Wilson, NC|2|17.90618|0.2695442513239739
England|27|22.335774074074067|0.4975371363588572
Nueva Jersey (Estados Unidos)|1|20.658380000000005|0.5831470220911679
HARPERSVILLE, Alabama|2|23.344450000000002|0.3458666651020481
Eskilstuna, Sweden|1|26.667590000000004|0.4875956476957864
Brazil, IN|2|36.87034999999999|0.25574816986351023
Englewood, NJ|2|27.721420000000006|0.3846016855478264
Vancouver|1|89.99968|0.0
Glasgow|3|20.70441|0.3644505941435214
Wadesboro, NC|6|18.79205333333333|0.3601702712487263
Keiser, AR|3|16.659773333333337|0.3518771139536086
Buenos Aires.|7|25.506477142857147|0.5217266477912378
New York, NY [Spanish Harlem]|29|23.70859827586206|0.37967112474986736
New Hampshire USA|3|18.56445666666667|0.33124182407734337
Bayshore, Long Island, NY|51|10.075500196078433|0.5443219148388786
Frisco, TX|1|17.78376|0.0
Berlin, Germany|37|29.845803783783786|0.38254747481220563
San Diego, CA|2|22.07515|0.36368783982733144
Whitehaven, TN|17|16.332725294117648|0.3510236822951622
Barcelona|3|30.361626666666666|0.0
St. Mary's, Jamaica|6|26.53079|0.4403260728086293
Ramsey, Fayette County, IL|4|37.244839999999996|0.31364777110715686
Long Island, NY|2|12.734300000000001|0.5054531534296305
Sheffield, South Yorkshire, Engla|1|14.983449999999998|0.5536612332977672
Alberta, Canada|11|14.408380909090909|0.39888301085686084
Germany|48|21.099622083333333|0.4125118758021515
Quitman, LA|11|15.017436363636364|0.29860067992910133
Windhoek|1|14.8315|0.28369917555463986
Antarctica|5|19.8584|0.475085634411099
Hï¿½enlinna, Finland|1|11.991489999999999|0.502848779215845
Bolton, MS|4|16.7860875|0.35747040306544636
Raleigh, NC|3|18.871470000000002|0.4281622235661462
Senigallia, Italy|4|31.3132175|0.47930895077769353
Colorado|8|21.71474375|0.36546614126393906
Havana, Cuba|24|28.973740416666658|0.34517431863973785
Los Angeles, Ca|2|21.801834999999997|0.618219159411858
Tucson, Arizona|17|31.39371352941177|0.0
NY|1|9.645030000000002|0.5917447385459133
ITALY|2|33.986505|0.4303002791079415
Michigan|14|23.487050714285715|0.32356433586967703
Stafford, England|1|29.587909999999994|0.3547257553023712
Libreville, Gabon; Los Angeles, CA, US|5|28.035883999999992|0.0
Flint Michigan|2|23.30664|0.0
San Juan, Puerto Rico|8|25.273352499999998|0.39040296658539325
Fort Meyers, FL|4|22.820767500000002|0.4318827563379648
Minter City, MS|4|16.2407325|0.347225060580243
Greensboro, NC|17|20.699732352941176|0.35074180617114925
Wilmette, IL|1|36.66718|0.5666228875581625
Harlingen TX|6|29.500698333333357|0.3906723666759258
Minneapolis, MN|20|30.199465999999994|0.3717123140763894
Washington, England|30|14.594826333333334|0.5618305379392138
Oregon|8|19.01898|0.25935017130015353
LDN|4|21.3284825|0.5354083792298137
Benton, Arkansas|5|22.645794000000002|0.44866907394031896
Los Angeles, CA|93|22.90123967741936|0.4547261482701259
Savannah, TN|1|30.64393|0.5167640302671827
Vienna|1|13.852160000000001|0.25109374038006843
Nashville, Franklin, Brentwood|2|20.142744999999998|0.3739527793505038
Rio de Janeiro|2|16.817955|0.29843473011610216
Essex, England|16|24.328048125000002|0.3674432732856382
katy|7|21.840882857142855|0.45694055844157816
Moulton, TX|3|17.173486666666665|0.25366003511709817
Duluth, MN|5|23.21797|0.6333399087018368
Chattanooga, TN|8|34.819575|0.40479806826172593
New York, NY [Harlem]|1|41.720500000000015|0.5314367365425635
Medicine Lodge, KS|6|18.84799166666667|0.6282464191914875
Portugal|4|22.7267625|0.4998263135401019
san francisco|5|19.430418|0.2926482697838593
Itabaiana, Paraï¿½, Brazil|9|24.272392222222223|0.3243342048085304
Leeds|5|24.315132|0.34128872330078414
GERMANY|7|22.35695714285714|0.2541310212445154
Youngstown, OH|3|20.508813333333332|0.30947659304640857
New York, NY [Queens]|8|23.58701875|0.49832758787319265
Atlanta Georgia USA|4|16.890882499999996|0.34240639110484233
Tacoma, WA|6|24.021194999999995|0.4496080883090045
Rossville, Tennessee (Lived in Como, Mississippi)|2|16.76594|0.3853053783339382
Compton, CA|2|20.751105|0.3729595817925329
